,position,img,count,mean,frame,mask,nuclei_count,Hours,total_int/cell#,count/cell_count,dose,beads,replicate
2625,XY066,expt1002_TRITC_XY066_T13.tif,138773.0,4207.221066057518,13.0,expt1002_Cy5_XY066_T13_cp_masks.tif,108.0,6.0,5406006.37962963,1284.9351851851852,20,True,1
2626,XY067,expt1002_TRITC_XY067_T01.tif,263.0,2317.596958174905,1.0,expt1002_Cy5_XY067_T01_cp_masks.tif,175.0,0.0,3483.017142857143,1.502857142857143,20,True,1
2627,XY067,expt1002_TRITC_XY067_T02.tif,1078.0,2232.9322820037105,2.0,expt1002_Cy5_XY067_T02_cp_masks.tif,180.0,0.5,13372.783333333333,5.988888888888889,20,True,1
2628,XY067,expt1002_TRITC_XY067_T03.tif,12616.0,2405.2211477488904,3.0,expt1002_Cy5_XY067_T03_cp_masks.tif,175.0,1.0,173395.82857142857,72.09142857142857,20,True,1
2629,XY067,expt1002_TRITC_XY067_T04.tif,33151.0,2576.4486440831347,4.0,expt1002_Cy5_XY067_T04_cp_masks.tif,184.0,1.5,464194.8315217392,180.1684782608696,20,True,1
2630,XY067,expt1002_TRITC_XY067_T05.tif,58160.0,2739.460281980743,5.0,expt1002_Cy5_XY067_T05_cp_masks.tif,178.0,2.0,895095.5617977529,326.7415730337079,20,True,1
2631,XY067,expt1002_TRITC_XY067_T06.tif,83870.0,3054.1696911887443,6.0,expt1002_Cy5_XY067_T06_cp_masks.tif,180.0,2.5,1423073.4,465.94444444444446,20,True,1
2632,XY067,expt1002_TRITC_XY067_T07.tif,110403.0,3334.805630281786,7.0,expt1002_Cy5_XY067_T07_cp_masks.tif,187.0,3.0,1968837.1443850268,590.3903743315508,20,True,1
2633,XY067,expt1002_TRITC_XY067_T08.tif,134397.0,3487.514617141752,8.0,expt1002_Cy5_XY067_T08_cp_masks.tif,174.0,3.5,2693744.264367816,772.3965517241379,20,True,1
2634,XY067,expt1002_TRITC_XY067_T09.tif,150931.0,3661.906010031074,9.0,expt1002_Cy5_XY067_T09_cp_masks.tif,171.0,4.0,3232135.298245614,882.6374269005848,20,True,1
2635,XY067,expt1002_TRITC_XY067_T10.tif,166662.0,3852.0946706507775,10.0,expt1002_Cy5_XY067_T10_cp_masks.tif,172.0,4.5,3732545.360465116,968.9651162790698,20,True,1
2636,XY067,expt1002_TRITC_XY067_T11.tif,177793.0,3928.368754675381,11.0,expt1002_Cy5_XY067_T11_cp_masks.tif,167.0,5.0,4182254.2874251497,1064.62874251497,20,True,1
2637,XY067,expt1002_TRITC_XY067_T12.tif,196566.0,3980.200467018711,12.0,expt1002_Cy5_XY067_T12_cp_masks.tif,161.0,5.5,4859453.944099379,1220.9068322981366,20,True,1
2638,XY067,expt1002_TRITC_XY067_T13.tif,207661.0,4160.319010310072,13.0,expt1002_Cy5_XY067_T13_cp_masks.tif,162.0,6.0,5332938.308641975,1281.858024691358,20,True,1
2639,XY068,expt1002_TRITC_XY068_T01.tif,45.0,2036.9555555555555,1.0,expt1002_Cy5_XY068_T01_cp_masks.tif,82.0,0.0,1117.841463414634,0.5487804878048781,20,True,1
2640,XY068,expt1002_TRITC_XY068_T02.tif,168.0,2009.184523809524,2.0,expt1002_Cy5_XY068_T02_cp_masks.tif,84.0,0.5,4018.369047619048,2.0,20,True,1
2641,XY068,expt1002_TRITC_XY068_T03.tif,4295.0,2214.980675203725,3.0,expt1002_Cy5_XY068_T03_cp_masks.tif,87.0,1.0,109348.75862068964,49.367816091954026,20,True,1
2642,XY068,expt1002_TRITC_XY068_T04.tif,10886.0,2337.9824545287524,4.0,expt1002_Cy5_XY068_T04_cp_masks.tif,85.0,1.5,299426.7882352941,128.0705882352941,20,True,1
2643,XY068,expt1002_TRITC_XY068_T05.tif,19175.0,2516.2710299869623,5.0,expt1002_Cy5_XY068_T05_cp_masks.tif,84.0,2.0,574398.7738095238,228.27380952380952,20,True,1
2644,XY068,expt1002_TRITC_XY068_T06.tif,29887.0,2776.663532639609,6.0,expt1002_Cy5_XY068_T06_cp_masks.tif,86.0,2.5,964955.1511627908,347.5232558139535,20,True,1
2645,XY068,expt1002_TRITC_XY068_T07.tif,40975.0,3076.2446857840146,7.0,expt1002_Cy5_XY068_T07_cp_masks.tif,89.0,3.0,1416282.3146067415,460.3932584269663,20,True,1
2646,XY068,expt1002_TRITC_XY068_T08.tif,50754.0,3427.73700595027,8.0,expt1002_Cy5_XY068_T08_cp_masks.tif,82.0,3.5,2121602.0,618.9512195121952,20,True,1
2647,XY068,expt1002_TRITC_XY068_T09.tif,62380.0,3710.6530779095865,9.0,expt1002_Cy5_XY068_T09_cp_masks.tif,87.0,4.0,2660580.908045977,717.0114942528736,20,True,1
2648,XY068,expt1002_TRITC_XY068_T10.tif,69344.0,3830.082227734195,10.0,expt1002_Cy5_XY068_T10_cp_masks.tif,86.0,4.5,3088293.279069768,806.3255813953489,20,True,1
2649,XY068,expt1002_TRITC_XY068_T11.tif,74704.0,4062.581213857357,11.0,expt1002_Cy5_XY068_T11_cp_masks.tif,88.0,5.0,3448762.125,848.9090909090909,20,True,1
2650,XY068,expt1002_TRITC_XY068_T12.tif,78911.0,4160.275056709457,12.0,expt1002_Cy5_XY068_T12_cp_masks.tif,87.0,5.5,3773465.114942529,907.0229885057472,20,True,1
2651,XY068,expt1002_TRITC_XY068_T13.tif,85075.0,4285.47840141052,13.0,expt1002_Cy5_XY068_T13_cp_masks.tif,87.0,6.0,4190656.0344827594,977.8735632183908,20,True,1
2652,XY069,expt1002_TRITC_XY069_T01.tif,939.0,2925.8157614483493,1.0,expt1002_Cy5_XY069_T01_cp_masks.tif,81.0,0.0,33917.79012345679,11.592592592592592,20,True,1
2653,XY069,expt1002_TRITC_XY069_T02.tif,1220.0,2234.104918032787,2.0,expt1002_Cy5_XY069_T02_cp_masks.tif,85.0,0.5,32065.976470588237,14.352941176470589,20,True,1
2654,XY069,expt1002_TRITC_XY069_T03.tif,9072.0,2456.2706128747795,3.0,expt1002_Cy5_XY069_T03_cp_masks.tif,83.0,1.0,268473.3373493976,109.3012048192771,20,True,1
2655,XY069,expt1002_TRITC_XY069_T04.tif,18092.0,2521.676044660624,4.0,expt1002_Cy5_XY069_T04_cp_masks.tif,81.0,1.5,563236.5802469136,223.35802469135805,20,True,1
2656,XY069,expt1002_TRITC_XY069_T05.tif,31369.0,2707.841818355701,5.0,expt1002_Cy5_XY069_T05_cp_masks.tif,81.0,2.0,1048670.2469135802,387.2716049382716,20,True,1
2657,XY069,expt1002_TRITC_XY069_T06.tif,48231.0,2922.405900769215,6.0,expt1002_Cy5_XY069_T06_cp_masks.tif,82.0,2.5,1718909.256097561,588.1829268292682,20,True,1
2658,XY069,expt1002_TRITC_XY069_T07.tif,64300.0,3247.431804043546,7.0,expt1002_Cy5_XY069_T07_cp_masks.tif,82.0,3.0,2546461.7682926827,784.1463414634146,20,True,1
2659,XY069,expt1002_TRITC_XY069_T08.tif,72950.0,3556.7552296093213,8.0,expt1002_Cy5_XY069_T08_cp_masks.tif,81.0,3.5,3203275.234567901,900.6172839506173,20,True,1
2660,XY069,expt1002_TRITC_XY069_T09.tif,84025.0,3828.553680452246,9.0,expt1002_Cy5_XY069_T09_cp_masks.tif,80.0,4.0,4021177.7875,1050.3125,20,True,1
2661,XY069,expt1002_TRITC_XY069_T10.tif,86116.0,4012.22030749222,10.0,expt1002_Cy5_XY069_T10_cp_masks.tif,78.0,4.5,4429696.974358974,1104.051282051282,20,True,1
2662,XY069,expt1002_TRITC_XY069_T11.tif,95731.0,4047.798685901119,11.0,expt1002_Cy5_XY069_T11_cp_masks.tif,79.0,5.0,4905060.962025316,1211.7848101265822,20,True,1
2663,XY069,expt1002_TRITC_XY069_T12.tif,100992.0,4269.314252614068,12.0,expt1002_Cy5_XY069_T12_cp_masks.tif,82.0,5.5,5258129.085365853,1231.6097560975609,20,True,1
2664,XY069,expt1002_TRITC_XY069_T13.tif,107376.0,4442.547207942184,13.0,expt1002_Cy5_XY069_T13_cp_masks.tif,80.0,6.0,5962786.8625,1342.2,20,True,1
2665,XY070,expt1002_TRITC_XY070_T01.tif,926.0,3583.9946004319654,1.0,expt1002_Cy5_XY070_T01_cp_masks.tif,52.0,0.0,63822.67307692308,17.807692307692307,20,True,1
2666,XY070,expt1002_TRITC_XY070_T02.tif,1434.0,2544.9637377963736,2.0,expt1002_Cy5_XY070_T02_cp_masks.tif,53.0,0.5,68858.0754716981,27.056603773584907,20,True,1
2667,XY070,expt1002_TRITC_XY070_T03.tif,8985.0,2347.8308291597104,3.0,expt1002_Cy5_XY070_T03_cp_masks.tif,52.0,1.0,405678.07692307694,172.78846153846155,20,True,1
2668,XY070,expt1002_TRITC_XY070_T04.tif,16806.0,2522.85189813162,4.0,expt1002_Cy5_XY070_T04_cp_masks.tif,58.0,1.5,731018.0862068966,289.7586206896552,20,True,1
2669,XY070,expt1002_TRITC_XY070_T05.tif,25077.0,2680.8027674761734,5.0,expt1002_Cy5_XY070_T05_cp_masks.tif,52.0,2.0,1292817.1346153845,482.25,20,True,1
2670,XY070,expt1002_TRITC_XY070_T06.tif,33355.0,3106.577934342677,6.0,expt1002_Cy5_XY070_T06_cp_masks.tif,57.0,2.5,1817893.105263158,585.1754385964912,20,True,1
2671,XY070,expt1002_TRITC_XY070_T07.tif,41767.0,3506.9702157205447,7.0,expt1002_Cy5_XY070_T07_cp_masks.tif,55.0,3.0,2663193.1818181816,759.4,20,True,1
2672,XY070,expt1002_TRITC_XY070_T08.tif,47395.0,3829.089144424517,8.0,expt1002_Cy5_XY070_T08_cp_masks.tif,58.0,3.5,3128960.0,817.1551724137931,20,True,1
2673,XY070,expt1002_TRITC_XY070_T09.tif,53383.0,4047.801678436956,9.0,expt1002_Cy5_XY070_T09_cp_masks.tif,54.0,4.0,4001551.796296296,988.574074074074,20,True,1
2674,XY070,expt1002_TRITC_XY070_T10.tif,55160.0,4225.375217548949,10.0,expt1002_Cy5_XY070_T10_cp_masks.tif,59.0,4.5,3950367.745762712,934.915254237288,20,True,1
2675,XY070,expt1002_TRITC_XY070_T11.tif,59139.0,4275.030030944047,11.0,expt1002_Cy5_XY070_T11_cp_masks.tif,63.0,5.0,4013031.761904762,938.7142857142856,20,True,1
2676,XY070,expt1002_TRITC_XY070_T12.tif,60100.0,4519.129234608985,12.0,expt1002_Cy5_XY070_T12_cp_masks.tif,62.0,5.5,4380639.79032258,969.3548387096774,20,True,1
2677,XY070,expt1002_TRITC_XY070_T13.tif,62153.0,4625.7046482068445,13.0,expt1002_Cy5_XY070_T13_cp_masks.tif,60.0,6.0,4791690.35,1035.8833333333334,20,True,1
2678,XY071,expt1002_TRITC_XY071_T01.tif,192.0,2159.677083333333,1.0,expt1002_Cy5_XY071_T01_cp_masks.tif,81.0,0.0,5119.234567901234,2.3703703703703702,20,True,1
2679,XY071,expt1002_TRITC_XY071_T02.tif,978.0,2242.7658486707564,2.0,expt1002_Cy5_XY071_T02_cp_masks.tif,84.0,0.5,26112.20238095238,11.642857142857142,20,True,1
2680,XY071,expt1002_TRITC_XY071_T03.tif,5182.0,2427.204747201853,3.0,expt1002_Cy5_XY071_T03_cp_masks.tif,85.0,1.0,147973.82352941178,60.96470588235294,20,True,1
2681,XY071,expt1002_TRITC_XY071_T04.tif,12077.0,2499.0624327233586,4.0,expt1002_Cy5_XY071_T04_cp_masks.tif,87.0,1.5,346910.0804597701,138.816091954023,20,True,1
2682,XY071,expt1002_TRITC_XY071_T05.tif,18996.0,2730.082385765424,5.0,expt1002_Cy5_XY071_T05_cp_masks.tif,86.0,2.0,603030.7558139534,220.88372093023256,20,True,1
2683,XY071,expt1002_TRITC_XY071_T06.tif,27509.0,2967.342687847613,6.0,expt1002_Cy5_XY071_T06_cp_masks.tif,89.0,2.5,917175.617977528,309.08988764044943,20,True,1
2684,XY071,expt1002_TRITC_XY071_T07.tif,36329.0,3264.589143659336,7.0,expt1002_Cy5_XY071_T07_cp_masks.tif,90.0,3.0,1317769.5444444444,403.6555555555556,20,True,1
2685,XY071,expt1002_TRITC_XY071_T08.tif,48306.0,3472.320063760196,8.0,expt1002_Cy5_XY071_T08_cp_masks.tif,88.0,3.5,1906066.9659090908,548.9318181818181,20,True,1
2686,XY071,expt1002_TRITC_XY071_T09.tif,60445.0,3682.526925303996,9.0,expt1002_Cy5_XY071_T09_cp_masks.tif,88.0,4.0,2529435.6818181816,686.875,20,True,1
2687,XY071,expt1002_TRITC_XY071_T10.tif,72139.0,3830.3525138967834,10.0,expt1002_Cy5_XY071_T10_cp_masks.tif,88.0,4.5,3139975.0,819.7613636363636,20,True,1
2688,XY071,expt1002_TRITC_XY071_T11.tif,81710.0,4006.921918981765,11.0,expt1002_Cy5_XY071_T11_cp_masks.tif,89.0,5.0,3678714.4943820224,918.0898876404494,20,True,1
2689,XY071,expt1002_TRITC_XY071_T12.tif,91246.0,4213.832431010675,12.0,expt1002_Cy5_XY071_T12_cp_masks.tif,82.0,5.5,4688967.731707317,1112.7560975609756,20,True,1
2690,XY071,expt1002_TRITC_XY071_T13.tif,98091.0,4244.017524543536,13.0,expt1002_Cy5_XY071_T13_cp_masks.tif,81.0,6.0,5139505.222222221,1211.0,20,True,1
2691,XY072,expt1002_TRITC_XY072_T01.tif,410.0,2307.521951219512,1.0,expt1002_Cy5_XY072_T01_cp_masks.tif,53.0,0.0,17850.64150943396,7.735849056603773,20,True,1
2692,XY072,expt1002_TRITC_XY072_T02.tif,1070.0,2108.63738317757,2.0,expt1002_Cy5_XY072_T02_cp_masks.tif,60.0,0.5,37604.03333333333,17.833333333333332,20,True,1
2693,XY072,expt1002_TRITC_XY072_T03.tif,9271.0,2381.1482040772303,3.0,expt1002_Cy5_XY072_T03_cp_masks.tif,63.0,1.0,350406.7460317461,147.15873015873015,20,True,1
2694,XY072,expt1002_TRITC_XY072_T04.tif,20616.0,2683.0069848661237,4.0,expt1002_Cy5_XY072_T04_cp_masks.tif,60.0,1.5,921881.2,343.6,20,True,1
2695,XY072,expt1002_TRITC_XY072_T05.tif,30873.0,3152.969163994429,5.0,expt1002_Cy5_XY072_T05_cp_masks.tif,64.0,2.0,1520962.765625,482.390625,20,True,1
2696,XY072,expt1002_TRITC_XY072_T06.tif,39426.0,3496.994724293613,6.0,expt1002_Cy5_XY072_T06_cp_masks.tif,58.0,2.5,2377112.310344828,679.7586206896551,20,True,1
2697,XY072,expt1002_TRITC_XY072_T07.tif,45296.0,3684.1007815259622,7.0,expt1002_Cy5_XY072_T07_cp_masks.tif,60.0,3.0,2781250.4833333334,754.9333333333333,20,True,1
2698,XY072,expt1002_TRITC_XY072_T08.tif,46734.0,3874.868104591946,8.0,expt1002_Cy5_XY072_T08_cp_masks.tif,61.0,3.5,2968657.147540984,766.1311475409836,20,True,1
2699,XY072,expt1002_TRITC_XY072_T09.tif,47522.0,4074.423929969277,9.0,expt1002_Cy5_XY072_T09_cp_masks.tif,59.0,4.0,3281775.8305084747,805.457627118644,20,True,1
2700,XY072,expt1002_TRITC_XY072_T10.tif,46952.0,4240.356683421366,10.0,expt1002_Cy5_XY072_T10_cp_masks.tif,56.0,4.5,3555236.196428571,838.4285714285714,20,True,1
2701,XY072,expt1002_TRITC_XY072_T11.tif,48262.0,4476.760163275455,11.0,expt1002_Cy5_XY072_T11_cp_masks.tif,64.0,5.0,3375896.859375,754.09375,20,True,1
2702,XY072,expt1002_TRITC_XY072_T12.tif,48853.0,4602.397498618304,12.0,expt1002_Cy5_XY072_T12_cp_masks.tif,57.0,5.5,3944577.6315789474,857.0701754385965,20,True,1
2703,XY072,expt1002_TRITC_XY072_T13.tif,50517.0,4810.84399311123,13.0,expt1002_Cy5_XY072_T13_cp_masks.tif,59.0,6.0,4119142.474576271,856.2203389830509,20,True,1
2704,XY073,expt1002_TRITC_XY073_T01.tif,288.0,2482.409722222222,1.0,expt1002_Cy5_XY073_T01_cp_masks.tif,93.0,0.0,7687.462365591397,3.096774193548387,20,True,1
2705,XY073,expt1002_TRITC_XY073_T02.tif,893.0,2045.501679731243,2.0,expt1002_Cy5_XY073_T02_cp_masks.tif,98.0,0.5,18639.11224489796,9.112244897959185,20,True,1
2706,XY073,expt1002_TRITC_XY073_T03.tif,6409.0,2244.7413012950537,3.0,expt1002_Cy5_XY073_T03_cp_masks.tif,96.0,1.0,149859.86458333334,66.76041666666667,20,True,1
2707,XY073,expt1002_TRITC_XY073_T04.tif,20699.0,2566.2334412290447,4.0,expt1002_Cy5_XY073_T04_cp_masks.tif,109.0,1.5,487325.376146789,189.89908256880733,20,True,1
2708,XY073,expt1002_TRITC_XY073_T05.tif,38681.0,2932.4748067526693,5.0,expt1002_Cy5_XY073_T05_cp_masks.tif,101.0,2.0,1123079.7821782178,382.980198019802,20,True,1
2709,XY073,expt1002_TRITC_XY073_T06.tif,57085.0,3295.0916527984587,6.0,expt1002_Cy5_XY073_T06_cp_masks.tif,104.0,2.5,1808656.798076923,548.8942307692307,20,True,1
2710,XY073,expt1002_TRITC_XY073_T07.tif,70045.0,3584.9756299521737,7.0,expt1002_Cy5_XY073_T07_cp_masks.tif,100.0,3.0,2511096.18,700.45,20,True,1
2711,XY073,expt1002_TRITC_XY073_T08.tif,76395.0,3664.409765036979,8.0,expt1002_Cy5_XY073_T08_cp_masks.tif,99.0,3.5,2827702.868686869,771.6666666666666,20,True,1
2712,XY073,expt1002_TRITC_XY073_T09.tif,82434.0,3862.4828347526495,9.0,expt1002_Cy5_XY073_T09_cp_masks.tif,98.0,4.0,3248978.673469388,841.1632653061224,20,True,1
2713,XY073,expt1002_TRITC_XY073_T10.tif,87790.0,3972.552454721495,10.0,expt1002_Cy5_XY073_T10_cp_masks.tif,95.0,4.5,3671056.6315789474,924.1052631578948,20,True,1
2714,XY073,expt1002_TRITC_XY073_T11.tif,94608.0,3940.472560460004,11.0,expt1002_Cy5_XY073_T11_cp_masks.tif,91.0,5.0,4096705.8021978014,1039.6483516483515,20,True,1
2715,XY073,expt1002_TRITC_XY073_T12.tif,99118.0,4085.266127242277,12.0,expt1002_Cy5_XY073_T12_cp_masks.tif,94.0,5.5,4307695.829787234,1054.4468085106382,20,True,1
2716,XY073,expt1002_TRITC_XY073_T13.tif,102503.0,4196.049998536628,13.0,expt1002_Cy5_XY073_T13_cp_masks.tif,92.0,6.0,4675083.8369565215,1114.1630434782608,20,True,1
2717,XY074,expt1002_TRITC_XY074_T01.tif,267.0,2290.119850187266,1.0,expt1002_Cy5_XY074_T01_cp_masks.tif,95.0,0.0,6436.442105263158,2.810526315789473,20,True,1
2718,XY074,expt1002_TRITC_XY074_T02.tif,595.0,2261.2453781512604,2.0,expt1002_Cy5_XY074_T02_cp_masks.tif,97.0,0.5,13870.525773195875,6.134020618556701,20,True,1
2719,XY074,expt1002_TRITC_XY074_T03.tif,9141.0,2436.466032162783,3.0,expt1002_Cy5_XY074_T03_cp_masks.tif,94.0,1.0,236933.36170212767,97.24468085106383,20,True,1
2720,XY074,expt1002_TRITC_XY074_T04.tif,23868.0,2559.492793698676,4.0,expt1002_Cy5_XY074_T04_cp_masks.tif,96.0,1.5,636353.8958333334,248.625,20,True,1
2721,XY074,expt1002_TRITC_XY074_T05.tif,40380.0,2693.188979692917,5.0,expt1002_Cy5_XY074_T05_cp_masks.tif,88.0,2.0,1235806.4886363635,458.8636363636364,20,True,1
2722,XY074,expt1002_TRITC_XY074_T06.tif,59715.0,2905.434112032153,6.0,expt1002_Cy5_XY074_T06_cp_masks.tif,87.0,2.5,1994229.8620689656,686.3793103448276,20,True,1
2723,XY074,expt1002_TRITC_XY074_T07.tif,75547.0,3215.5464942353765,7.0,expt1002_Cy5_XY074_T07_cp_masks.tif,96.0,3.0,2530467.614583333,786.9479166666666,20,True,1
2724,XY074,expt1002_TRITC_XY074_T08.tif,82995.0,3578.5991204289417,8.0,expt1002_Cy5_XY074_T08_cp_masks.tif,96.0,3.5,3093810.770833333,864.53125,20,True,1
2725,XY074,expt1002_TRITC_XY074_T09.tif,91370.0,3796.022392470176,9.0,expt1002_Cy5_XY074_T09_cp_masks.tif,92.0,4.0,3770027.891304348,993.1521739130436,20,True,1
2726,XY074,expt1002_TRITC_XY074_T10.tif,97356.0,3816.6343420025473,10.0,expt1002_Cy5_XY074_T10_cp_masks.tif,92.0,4.5,4038828.836956522,1058.2173913043478,20,True,1
2727,XY074,expt1002_TRITC_XY074_T11.tif,102923.0,3898.890160605501,11.0,expt1002_Cy5_XY074_T11_cp_masks.tif,91.0,5.0,4409730.461538462,1131.021978021978,20,True,1
2728,XY074,expt1002_TRITC_XY074_T12.tif,109385.0,4021.07498285871,12.0,expt1002_Cy5_XY074_T12_cp_masks.tif,88.0,5.5,4998241.8977272725,1243.0113636363635,20,True,1
2729,XY074,expt1002_TRITC_XY074_T13.tif,115873.0,4081.912524919524,13.0,expt1002_Cy5_XY074_T13_cp_masks.tif,93.0,6.0,5085843.548387097,1245.9462365591398,20,True,1
2730,XY075,expt1002_TRITC_XY075_T01.tif,299.0,2119.127090301003,1.0,expt1002_Cy5_XY075_T01_cp_masks.tif,56.0,0.0,11314.624999999998,5.339285714285714,20,True,1
2731,XY075,expt1002_TRITC_XY075_T02.tif,360.0,1990.3694444444443,2.0,expt1002_Cy5_XY075_T02_cp_masks.tif,61.0,0.5,11746.44262295082,5.901639344262295,20,True,1
2732,XY075,expt1002_TRITC_XY075_T03.tif,5704.0,2210.536640953717,3.0,expt1002_Cy5_XY075_T03_cp_masks.tif,60.0,1.0,210148.35000000003,95.06666666666666,20,True,1
2733,XY075,expt1002_TRITC_XY075_T04.tif,14792.0,2544.917793401839,4.0,expt1002_Cy5_XY075_T04_cp_masks.tif,64.0,1.5,588194.125,231.125,20,True,1
2734,XY075,expt1002_TRITC_XY075_T05.tif,23400.0,2907.1370085470085,5.0,expt1002_Cy5_XY075_T05_cp_masks.tif,60.0,2.0,1133783.433333333,390.0,20,True,1
2735,XY075,expt1002_TRITC_XY075_T06.tif,29490.0,3323.094099694812,6.0,expt1002_Cy5_XY075_T06_cp_masks.tif,57.0,2.5,1719263.9473684211,517.3684210526316,20,True,1
2736,XY075,expt1002_TRITC_XY075_T07.tif,36542.0,3688.816129385365,7.0,expt1002_Cy5_XY075_T07_cp_masks.tif,62.0,3.0,2174140.629032258,589.3870967741935,20,True,1
2737,XY075,expt1002_TRITC_XY075_T08.tif,36790.0,3875.421282957325,8.0,expt1002_Cy5_XY075_T08_cp_masks.tif,64.0,3.5,2227761.703125,574.84375,20,True,1
2738,XY075,expt1002_TRITC_XY075_T09.tif,40373.0,3995.48661233993,9.0,expt1002_Cy5_XY075_T09_cp_masks.tif,60.0,4.0,2688496.35,672.8833333333333,20,True,1
2739,XY075,expt1002_TRITC_XY075_T10.tif,42659.0,4176.013807168476,10.0,expt1002_Cy5_XY075_T10_cp_masks.tif,71.0,4.5,2509078.492957747,600.830985915493,20,True,1
2740,XY075,expt1002_TRITC_XY075_T11.tif,44358.0,4231.788696514721,11.0,expt1002_Cy5_XY075_T11_cp_masks.tif,62.0,5.0,3027640.0483870967,715.4516129032259,20,True,1
2741,XY075,expt1002_TRITC_XY075_T12.tif,47031.0,4255.566434904637,12.0,expt1002_Cy5_XY075_T12_cp_masks.tif,61.0,5.5,3281041.721311476,771.0,20,True,1
2742,XY075,expt1002_TRITC_XY075_T13.tif,48320.0,4323.702173013245,13.0,expt1002_Cy5_XY075_T13_cp_masks.tif,62.0,6.0,3369698.2096774187,779.3548387096774,20,True,1
2743,XY076,expt1002_TRITC_XY076_T01.tif,85.0,1999.2235294117647,1.0,expt1002_Cy5_XY076_T01_cp_masks.tif,51.0,0.0,3332.0392156862745,1.6666666666666667,20,True,1
2744,XY076,expt1002_TRITC_XY076_T02.tif,1283.0,2481.142634450506,2.0,expt1002_Cy5_XY076_T02_cp_masks.tif,58.0,0.5,54884.58620689655,22.120689655172413,20,True,1
2745,XY076,expt1002_TRITC_XY076_T03.tif,11140.0,2528.857271095153,3.0,expt1002_Cy5_XY076_T03_cp_masks.tif,58.0,1.0,485715.0,192.06896551724137,20,True,1
2746,XY076,expt1002_TRITC_XY076_T04.tif,19350.0,2683.4885788113697,4.0,expt1002_Cy5_XY076_T04_cp_masks.tif,56.0,1.5,927241.142857143,345.5357142857143,20,True,1
2747,XY076,expt1002_TRITC_XY076_T05.tif,24301.0,2900.0939879017324,5.0,expt1002_Cy5_XY076_T05_cp_masks.tif,51.0,2.0,1381866.3529411764,476.4901960784314,20,True,1
2748,XY076,expt1002_TRITC_XY076_T06.tif,32945.0,3250.757717407801,6.0,expt1002_Cy5_XY076_T06_cp_masks.tif,49.0,2.5,2185637.0,672.3469387755102,20,True,1
2749,XY076,expt1002_TRITC_XY076_T07.tif,38688.0,3604.134511993383,7.0,expt1002_Cy5_XY076_T07_cp_masks.tif,51.0,3.0,2734054.0392156863,758.5882352941177,20,True,1
2750,XY076,expt1002_TRITC_XY076_T08.tif,40223.0,3730.23275240534,8.0,expt1002_Cy5_XY076_T08_cp_masks.tif,51.0,3.5,2941983.37254902,788.6862745098039,20,True,1
2751,XY076,expt1002_TRITC_XY076_T09.tif,43808.0,3824.788189371804,9.0,expt1002_Cy5_XY076_T09_cp_masks.tif,53.0,4.0,3161440.0188679243,826.566037735849,20,True,1
2752,XY076,expt1002_TRITC_XY076_T10.tif,47565.0,4180.49414485441,10.0,expt1002_Cy5_XY076_T10_cp_masks.tif,61.0,4.5,3259757.4426229508,779.7540983606557,20,True,1
2753,XY076,expt1002_TRITC_XY076_T11.tif,51079.0,4277.054112257483,11.0,expt1002_Cy5_XY076_T11_cp_masks.tif,50.0,5.0,4369352.94,1021.58,20,True,1
2754,XY076,expt1002_TRITC_XY076_T12.tif,53199.0,4498.580612417527,12.0,expt1002_Cy5_XY076_T12_cp_masks.tif,48.0,5.5,4985833.125000001,1108.3125,20,True,1
2755,XY076,expt1002_TRITC_XY076_T13.tif,55106.0,4364.495227379959,13.0,expt1002_Cy5_XY076_T13_cp_masks.tif,55.0,6.0,4372906.800000001,1001.9272727272728,20,True,1
2756,XY077,expt1002_TRITC_XY077_T01.tif,437.0,2283.91533180778,1.0,expt1002_Cy5_XY077_T01_cp_masks.tif,79.0,0.0,12633.810126582275,5.531645569620253,20,True,1
2757,XY077,expt1002_TRITC_XY077_T02.tif,1248.0,2118.852564102564,2.0,expt1002_Cy5_XY077_T02_cp_masks.tif,80.0,0.5,33054.1,15.6,20,True,1
2758,XY077,expt1002_TRITC_XY077_T03.tif,12911.0,2550.2087367361164,3.0,expt1002_Cy5_XY077_T03_cp_masks.tif,86.0,1.0,382857.5,150.1279069767442,20,True,1
2759,XY077,expt1002_TRITC_XY077_T04.tif,32437.0,2841.2119184881462,4.0,expt1002_Cy5_XY077_T04_cp_masks.tif,85.0,1.5,1084239.894117647,381.6117647058824,20,True,1
2760,XY077,expt1002_TRITC_XY077_T05.tif,46913.0,3110.426448958711,5.0,expt1002_Cy5_XY077_T05_cp_masks.tif,81.0,2.0,1801474.5185185184,579.1728395061729,20,True,1
2761,XY077,expt1002_TRITC_XY077_T06.tif,62474.0,3370.2680315011044,6.0,expt1002_Cy5_XY077_T06_cp_masks.tif,89.0,2.5,2365776.6853932585,701.9550561797753,20,True,1
2762,XY077,expt1002_TRITC_XY077_T07.tif,76376.0,3796.720461925212,7.0,expt1002_Cy5_XY077_T07_cp_masks.tif,85.0,3.0,3411509.6705882354,898.5411764705882,20,True,1
2763,XY077,expt1002_TRITC_XY077_T08.tif,85015.0,3900.465717814504,8.0,expt1002_Cy5_XY077_T08_cp_masks.tif,79.0,3.5,4197444.215189873,1076.139240506329,20,True,1
